@relation tweets

@attribute text string
@attribute ' class' {no,yes}

@data
'RT @BibliotecaLPG  El Storyboard en los  lt Juegos Cinematograficos gt  #Ludoteca +Info 8156367 ',yes
'Así es  ¡Te esperamos en la Plaza Los Palos Grandes!  ) ',yes
'Mañana proyectamos \'Las aventuras de Tadeo Jones\'  ¡Asiste! ',yes
'¡Te esperamos!  ) ',no
'¡Te esperamos!  ) ',yes
'Mañana no te pierdas \'Las aventuras de Tadeo Jones\'  Sector Pajaritos, 7 pm  ',yes
'Acompáñanos hoy a jugar ajedrez en la Plaza Los Palos Grandes desde las 4 00 pm  ¡La participación es gratuita! ',yes
'@faintenkiu Saludos,sí, el taller es para personas mayores de 9 años, para mayor información llama a este numero 0212 716 48 90 feliz día  )',yes
'Participa en el taller de magia para adolescentes  gt  Inicio #23Ago +Info salasdeencuentroblpg@gmail com #TalleresBLPG ',yes
'RT @BibliotecaLPG  Disfrutando un  lt Picnic de palabras gt  con la #Ludoteca y  lt Cuentos del escarabajo gt   ¡Te esperamos el jueves! (8 am) https /…',no
'\'La guerra de los botones\', hoy dentro del ciclo infantil \'Vacaciones de Cine en la Cabrujas\'  4 pm  ¡Te esperamos! ',no
'¡Todos los martes! Te esperamos  ) ',yes
'Hoy en \'Vuelta al mundo en 31 películas independientes\', proyectamos la cinta noruega \'Uno tras otro\'  6 pm  ',no
'RT @BibliotecaLPG  Acompáñanos el #24Ago en el círculo de lectura de la #BibliotecaHerreraLuque +Info  2147966 ',no
'Programación semanal del ciclo \'Vuelta al mundo en 31 películas independientes\'  ¡Te esperamos en la Sala Cabrujas! ',no
'RT @ScrabbleAVS  Hoy! 23/08 #scrabble en la @PlazaLPG cortesía de los amigos del #ajedrez y @culturachacao Pendientes? De 4 a 7, los espera…',yes
'¡Feliz martes!,no se pierdan la programación que @culturachacao tiene para ustedes ',yes
'RT @crestametalica  Del #20Ago al #24Sep @CulturaChacao dictará Taller de Go en la @BibliotecaLPG  gt   #TalleresBLPG',yes
'RT @LaGuiaDelDia  #24Ago Estas vacaciones hay Cine en la Calle con @culturachacao #GRATIS Conoce cuáles son las películas en …',yes
'Nos vemos en la proyección de la cinta \'Ida\', Sala Cabrujas,6 pm  #AgostoDeCine #CineIndependiente ',no
'RT @Chacao  No te pierdas esta semana  las películas que traemos en el ciclo \'Vuelta al mundo en 31 películas independientes\'  ↓ …',no
'RT @Chacao  Acompáñanos mañana a jugar ajedrez en la Plaza Los Palos Grandes desde las 4 00 pm  ¡La participación es gratuita! …',yes
'RT @ZonaEscolar   @culturachacao ofrece Cine Infantil Vacacional +INFO ',yes
' ) ',no
' ) ',no
'Programación semanal del ciclo \'Vuelta al mundo en 31 películas independientes\'  ¡Te esperamos en la Sala Cabrujas! ',no
'Te esperamos en la proyección de la cinta alemana \'Sputnik\', 4 pm  Sala Cabrujas de Los Palos Grandes  ',yes
'RT @CaracasHoy  En @CaracasHoy @culturachacao #23Ago ',no
'RT @ZonaEscolar   @culturachacao tendrá Cine todos los días del mes de agosto  +INFO   ',yes
'Programación del ciclo infantil \'Vacaciones de Cine en la Cabrujas\'  ¡Te esperamos! ',yes
'Participa en el taller de magia para adolescentes  gt  Inicio #23Ago +Info salasdeencuentroblpg@gmail com #TalleresBLPG ',yes
'La cinta \'Ida\', será proyectada hoy dentro del ciclo \'Vuelta al mundo en 31 películas independientes 6 pm  ',no
'RT @ommproduccion  Ciclo de cine #Gratis ',no
'Hoy celebramos el Día Mundial del Folklore, declarado el 22 de agosto de 1846 por la UNESCO  ',yes
'RT @CHACAOBISTRO  vía @culturachacao ',no
'Hoy en \'Vacaciones de Cine en la Cabrujas\', proyectamos la cinta alemana \'Sputnik\', 4 pm  Sala Cabrujas  ',no
'Programación semanal del ciclo \'Vuelta al mundo en 31 películas independientes\'  ¡Te esperamos en la Sala Cabrujas! ',no
'RT @crestametalica  Del #20Ago al #24Sep @CulturaChacao dictará Taller de Go en la @BibliotecaLPG  gt   #TalleresBLPG',yes
'RT @CaracasHoy  En @CaracasHoy @culturachacao ',yes
'Programación semanal del ciclo \'Vuelta al mundo en 31 películas independientes\'  ¡Te esperamos en la Sala Cabrujas! ',yes
'RT @BibliotecaLPG  Participa en el taller de magia para adolescentes  gt  Inicio #23Ago +Info salasdeencuentroblpg@gmail com #TalleresBLPG htt…',yes
'RT @NescafeVE  Da la vuelta al mundo en 31 días con la selección de películas que @CulturaChacao ofrece este mes en la Sala Cabrujas de @Lo…',yes
'¡Todos invitados!  ) ',yes
'¡Nos vemos en el cambalache!  D ',no
'¡Nos vemos en el cambalache!  D ',yes
'RT @Chacao  ¡Buen día #Chacao! Nos vemos hoy desde las 3 00 pm en la Plaza Los Palos Grandes en nuestro \'Cambalache de libros\'  …',yes
'@FlorPereda Sala Cabrujas de Los Palos Grandes  Saludos  )',yes
'Acompáñanos el #24Ago en el círculo de lectura de la #BibliotecaHerreraLuque +Info  2147966 ',yes
'Hoy proyectamos la cinta \'Leviathan\',dentro del ciclo \'Vuelta al mundo en 31 películas independientes\', 5 pm  ',yes
'Plan perfecto para hoy  ',no
'@Lirarodrigar @Gran_Cine Saludos, esa proyección fue ayer ',no
'RT @CervezaZulia  Cambalache de libros HOY de 3 a 6pm en la Plaza Los Palos Grandes por @culturachacao',no
'RT @Radioweekend_  #PlanWeekend si lo tuyo son los libros hoy en #Chacao tienes este chance ¡No pierdas la oportunidad! @culturachacao http…',yes
'#Hoy te esperamos en el \'Cambalache de libros\'  De 3 a 6 pm Plaza Los Palos Grandes  ',yes
'RT @BibliotecaLPG  Visítanos de martes a sábado y descubre los servicios que ofrecemos #SalaEugenioMontejo, #Ludoteca, #BibliotecaHerreraLu…',no
'¡Hoy! Te esperamos  ) ',yes
'RT @Povalles  Leviathan es excelente ',no
'@lucibelldasilva Buenos días, por ahora solo tendremos intercambio de libros, no textos escolares, ni revistas  Saludos  )',no
'RT @crestametalica  Del #20Ago al #24Sep @CulturaChacao dictará Taller de Go en la @BibliotecaLPG  gt   #TalleresBLPG',yes
'@JESSICAELENA24 Siempre a la orden  )',no
'@JESSICAELENA24  La programación se está elaborando todavía, cuando esté lista la publicaremos  Feliz noche  )',yes
'#Mañana te esperamos en el \'Cambalache de libros\'  @Chacao @ramonmuchacho ',yes
'@AP_MG Buenas noches, esta vez será solamente intercambio  Saludos ',no
'@JESSICAELENA24 Hola buenas noches  ¿Cuáles talleres? Saludos ',yes
'@JESSICAELENA24 Hola buenas noches  ¿Cuáles talleres? Saludos ',no
'RT @BibliotecaLPG  Nuevo taller de magia para adolescentes +Info salasdeencuentroblpg@gmail com #TalleresBLPG @culturachacao …',no
'RT @ZonaEscolar   @culturachacao  te invita al  Nuevo Cambalache de libros ests #21AGO +INFO  ',yes
'@maryluzfeijoo16  Saludos, escolares no ',yes
'Hoy te esperamos en El Bosque con la proyección de la cinta animada \'Metegol\'  7 pm  ',no
'RT @Gran_Cine  Hoy el Cine Móvil llega con la proyección del film animado \'Metegol\'  Te esperamos  en El Bosque, Chacao  6pm  …',no
'RT @tuzonacaracas   @culturachacao dictará Taller de Go en la Biblioteca Los Palos Grandes ',no
'Desde @culturachacao felicitamos a todos los bomberos en su día #DíaNacionalDelBombero',yes
'RT @Chacao  Este domingo asiste a la nueva edición del \'Cambalache de libros\' en la Plaza LPG  ¡Acércate desde las 3 00 pm! …',no
'Programación del fin de semana del ciclo \'Vuelta al mundo en 31 películas independientes\'  5 pm  ¡Asiste! ',yes
'RT @BibliotecaLPG  #Hoy mejora tu relación familiar en  lt A ordenar, a ordenar, cada quien en su lugar gt  con Andreina Fagundez #Ludoteca 9 30a…',yes
'RT @Vida_Arte  Nuevo Cambalache de libros en la Plaza LPG  @culturachacao ',yes
'¡Te esperamos!  ) ',no
'RT @ranaencantada  \'Ferdinando el toro\', #unLibroLIJ que hoy inspiró una amena conversación y varios flipbooks en la #LudotecaLPG  ) https …',no
'RT @sdahbar  No es una moto  Seijun Susuki no es una moto, sino un gran cineasta  Quizás la verdadera… ',no
'RT @CedhotArias  Nuevo Cambalache de libros en la Plaza LPG realizan @culturachacao y @ReLectura  …',no
'RT @TheUnbeing  Desde aqui se ve mi oficina, literal  ',yes
'RT @lismarCFC   lt 3 ',yes
'RT @BibliotecaLPG  ¡En la clausura del taller de magia! EL 23/8 inicia un nuevo curso +Info salasdeencuentroblpg@gmail com #TallersBLPG htt…',no
'RT @BibliotecaLPG  Acompáñanos el #24Ago en el círculo de lectura de la #BibliotecaHerreraLuque +Info  2147966 ',yes
'RT @BibliotecaLPG  Acompáñanos el #24Ago en el círculo de lectura de la #BibliotecaHerreraLuque +Info  2147966 ',no
'Recre ando Chacao  Este domingo 21  ¡Te esperamos! ',yes
'RT @BibliotecaLPG  Nuevo taller de magia para adolescentes +Info salasdeencuentroblpg@gmail com #TalleresBLPG @culturachacao …',no
'RT @guiaforkids  Este #Sab continúa el ciclo \'Vacaciones de Cine en la calle\' por @culturachacao ',yes
'RT @BibliotecaLPG  #TalleresBLPG  lt A ordenar, a ordenar, cada quien en su lugar gt  Espacio para mejorar nuestras relaciones @culturachacao  #L…',yes
'No te pierdas la proyección de la cinta \'Terriblemente feliz\'  Sala Cabrujas, 6 pm  #AgostoDeCine ',no
'@GomezmIvand Hola,sí, es hoy  A las 6 pm  ¡Te esperamos!  )',no
'RT @sdahbar  Infierno grande  Qué ocurre cuando un policía regañado debe hacerse cargo de la ley en un pueblo… ',no
'Falleció el periodista y escritor Alejandro Rebolledo,autor de la novela Pim Pam Pum  Deja una huella imborrable  ',yes
'RT @sdahbar  Para el fin de semana, una española y una rusa  Una negra y una corrupta  Cine independiente puro @culturachacao …',yes
'RT @NunezNelson75  Hay títulos muy interesantes en este ciclo  ',yes
'RT @porlagoma  Falleció el periodista y escritor Alejandro Rebolledo por @elestimulo  QEPD',yes
'Te esperamos en la proyección de \'Nono,el niño detective\',dentro del ciclo \'Vacaciones de Cine en la Cabrujas\' 4pm  ',yes
'#Mañana tenemos #AjedrezEnLaPlaza de 4 a 7 pm  ¡Te esperamos! #Gratis ',yes
'RT @contrapuntovzla  #SiénteteOrgulloso Stefany Hernández hace historia con el #BRONCE olímpico en el BMX  …',yes
'RT @ranaencantada  ¡Feliz tarde desde el reino de Rania!  ',no
'RT @Pal_Toque  Cambalache de libros en la Plaza LPG #Cultura @culturachacao  #Libros #Ven ',no
'RT @crestametalica  #21Ago Nuevo #CambalacheDeLibros en la #PlazaLPG realizan @CulturaChacao y @ReLectura  gt  ',no
'Este domingo no te pierdas el \'Cambalache de libros\'  Plaza Los Palos Grandes, de 3 a 6 pm  Entrada libre  ',yes
'RT @EresRadioNet  Nuevo Cambalache de libros en la Plaza LPG realizan Cultura Chacao y ReLectura  @culturachacao    ',yes
'RT @EresRadioNet  Nuevo Cambalache de libros en la Plaza LPG realizan Cultura Chacao y ReLectura  @culturachacao    ',no
'Programación del fin de semana en \'Vuelta al mundo en 31 películas independientes\'  5 pm  #AgostoDeCine ',no
'RT @guaricha7  #Feliz #DiaMundialDeLaFotografia a todo el maravilloso equipo de @RMTF ',no
'¡Participa!  ) ',no
'Participa en el taller de Go que inicia este sábado +Info  salasdeesncuentroblpg@gmail com #TalleresBLPG ',no
'\'Nono, el niño detective\', hoy dentro del ciclo \'Vacaciones de Cine en la Cabrujas\'  4 pm  ',yes
'RT @BibliotecaLPG  Todavía puedes inscribirte en el taller sobre Rubén Darío  Reserv tu cupo llamando al 3264827 #TalleresBLPG …',yes
'Hoy es el Día Mundial de la Fotografía y lo celebramos con esta foto del venezolano @donaldobarros ',yes
'Hoy en \'Vuelta al mundo en 31 películas independientes\', proyectamos la cinta danesa \'Terriblemente feliz\'  6 pm  ',no
'RT @lunarepetida  Y hoy provoca verla #SalaCabrujas 6pm @CulturaChacao ',yes
'RT @VentanaPopAnz  Nuevo Cambalache de libros en la Plaza LPG realizan @culturachacao y @ReLectura  …',yes
'RT @tuzonacaracas  ¿Conoce el juego \'Go\'? @culturachacao ',no
'RT @sdahbar  Q pasa cuando 1 político se deprime? Y su hermano gemelo, filósofo, toma su puesto? Cosas interesantes Sala Cabrujas …',no
'RT @sdahbar  Puede una película tener 1 actor en carro por 82 minutos? Y contar además una historia de redención? Sala Cabrujas …',no
'RT @sdahbar  Flores llegan a las casas de 3 mujeres  \'Loreak\' es una fábula sobre la desolación y la pérdida Sala Cabrujas …',yes
'RT @sdahbar  Hermana de Carla Bruni, actriz imponente y directora notable, Valeria contó la historia de su familia Sala Cabrujas …',yes
'RT @sdahbar  \'XXY, 1 de las más heterodoxas y delicadas historias de amor q este crítico recuerda\' JCosta, El País Sala Cabrujas …',yes
'RT @sdahbar  Cuando 1 creía q los western no tenían nada q decirnos, aparece Slow West y la pantalla se ilumina Sala Cabrujas …',yes
'RT @sdahbar  \'Si a los 5\' de 1 película andas boquiabierto, es q detrás hay verdaderas mentes pensantes\' El País Sala Cabrujas …',yes
'Recre  ando Chacao  Sector La Cruz, Bello Campo  Domingo 21 de agosto a las 2 30 p m  Narración oral y más  ¡Asiste! ',yes
'Recre  ando Chacao  Sector La Cruz, Bello Campo  Domingo 21 de agosto a las 2 30 p m  Narración oral y más  ¡Asiste! ',no
'RT @Pal_Toque  Cambalache de libros en la Plaza LPG #Cultura @culturachacao  #Libros #Ven ',no
'RT @BibliotecaLPG  Participa en el taller de Go que inicia este sábado +Info  salasdeesncuentroblpg@gmail com #TalleresBLPG …',no
'RT @BibliotecaLPG  Participa en el taller de magia para adolescentes  gt  Inicio #23Ago +Info salasdeencuentroblpg@gmail com #TalleresBLPG htt…',yes
'RT @Matt_Sounds  Muchísimas gracias a @bookolica @busca_tuespacio @culturachacao a #GarcíaLorca y a todos los que fueron hoy! Mágico! https…',no
'RT @Matt_Sounds  Hey! Y Luna,Luna en homenaje a #GarcíaLorca se repite pronto! Estén pendientes de lo que viene, que será genial …',no
'RT @bookolica  ¡Gracias a ti y a @aleon107 por tan hermosa participación, felicitaciones a ambos! ❤ #TributoAGarcíaLorca …',no
'RT @BibliotecaFaCES  Excelente oportunidad #cambalache de libros usados @culturachacao #21Ago ',yes
'Así estuvo el #TributoAGarcíaLorca ',no
'RT @bookolica  \'Mi beso era una granada, ',no
'RT @bookolica  Probando sonido para \'Luna, luna\', de Federico García Lorca, en la Plaza Bolívar de Chacao  #TributoAGarciaLorca …',no
'RT @tuvozUN  Puedes cambiar tus libros usados el #21Ago en el #cambalache de @culturachacao ',yes
'RT @sdahbar  En agosto la pantalla de la Sala Cabrujas nos permitió dar la vuelta al mundo, de la mano del cine independiente  Y gratis @cu…',no
'@MrsNitro_ Jajajajajaa que buen gif  Saludos  )',no
'RT @MrsNitro_  Cambalache de librooooosss!!! 21/08 =D @culturachacao ',no
'RT @BibliotecaLPG  \'Los caballeros lo prefieren gratis  el Quijote era mal pagador\' vía @contrapuntovzla  @culturach…',yes
'Y hoy @bookolica y @busca_tuespacio rindieron homenaje a García Lorca, por aniversario 80 del poeta ',yes
'Ahora  Homenaje a #GarcíaLorca en la Plaza Bolívar de Chacao, de la mano de @bookolica y @busca_tuespacio ',no
'¡Te esperamos! ',yes
'En minutos proyectamos la cinta \'Blast of Silence\'  Sala Cabrujas, 6 pm  #AgostoDeCine @sdahbar ',no
'En minutos proyectamos la cinta \'Blast of Silence\'  Sala Cabrujas, 6 pm  #AgostoDeCine @sdahbar ',yes
'¡Todo listo! #TributoAGarcíaLorca ',yes
'Te esperamos en la Plaza Bolívar de Chacao en el #TributoAGarcíaLorca 5 30 pm @bookolica @busca_tuespacio #LunaLuna ',yes
'RT @Fascinacion2001  Este domingo 21, a partir de las 3 pm se realizará un cambalache de libros, en la Plaza Los Palos Grandes, con apoyo d…',yes
'Te esperamos en la Plaza Brión de Chacaíto junto a @soyfranchutte #DanielGarcés y #VirgilioGarcía 4 30 pm  ',yes
'RT @EventosUNIMET  #HoyEnCcs \'Humor en la plaza\' 4 30 pm en la Plaza Brión de Chacaito #EntradaLibre   …',yes
'RT @BibliotecaLPG  Participa en el taller de Go que inicia este sábado +Info  salasdeesncuentroblpg@gmail com #TalleresBLPG …',yes
'RT @BibliotecaLPG  Participa en el  lt Taller de narrativa gt  de la #BibliotecaFranciscoHerreraLuque +Info  2147966 #TalleresBLPG …',no
'Hoy tenemos #AjedrezEnLaPlaza de 4 a 7 pm  ¡Te esperamos! #Gratis ',no
'Inscríbete en el taller de magia para adolescentes  gt Inicio #23Ago +Info salasdeencuentroblpg@gmail com #TalleresBLPG ',yes
'RT @hoyquehay  #HoyEnCcs \'Humor en la plaza\' 4 30 pm en la Plaza Brión de Chacaito  Entrada libre → …',yes
'@SpaManosStaRosa Hola, esa película fue proyectada ayer  Hoy proyectamos \'Blast of Silence\'  Saludos ',no
'RT @Fascinacion2001  Hoy a las 4 30 de la tarde \'Humor en la Plaza\' @culturachacao ',yes
'¡Hoy! Imperdible  ',no
'RT @busca_tuespacio  #LunaLuna Tributo a García Lorca a través de sus creaciones 5 30pm #PlazaBolívar @culturalchacao @bookolica …',yes
'RT @busca_tuespacio  #LunaLuna a punto de iniciar un viaje por el universo lorquiano a manos de @bookolica   @culturalchacao …',yes
'RT @bookolica  #HOY \'Luna, luna\', recital por los 80 años de la muerte de Federico García Lorca, en Chacao   https /…',no
'\'Cambalache de libros\', este domingo 21  ¡Te esperamos! ',no
'Feliz cumpleaños a la gran @MariacaSemprun de parte de todo el equipo de @culturachacao',no
'#TalleresBLPG  #EventosBLPG ',no
'#TalleresBLPG  #EventosBLPG ',no
'RT @AgoraMagazLatin  @culturachacao Nuevo Cambalache de libros en la Plaza LPG realizan Cultura Chacao y ReLectura  ',no
'@desyaraujo Esa actividad es en el @CculturalChacao Saludos  )',no
'#Hoy recital “Luna, luna” #TributoAGarcíaLorca 5 pm, Plaza Bolívar de Chacao  #Gratis @bookolica ',yes
'RT @hoyquehay  #HoyEnCcs \'Luna, Luna\' de @bookolica 5 30pm en la Plaza Bolívar de Chacao  Entrada libre →  …',yes
'RT @bookolica  Poesía y música de Federico García Lorca con @aleon107 y @Matt_Sounds y el apoyo de @busca_tuespacio @culturachacao https //…',no
'@desyaraujo Son películas infantiles para todas las edades, pero algunas son clásicos y otras más actuales  Unas no tienen traducción ',yes
'Hoy no te pierdas la cinta animada \'El gato con botas\', dentro del ciclo \'Vacaciones de Cine en la Cabrujas\'  4 pm  ',no
'RT @crestametalica  #18Ago #HumorEnLaPlaza  Daniel Garcés y Virgilio García llegan a la Plaza Brión de Chacaíto  gt   @…',yes
'RT @laililau  No te pierdas este domingo #21Ago el Cambalache de libros en la plaza los Palos Grandes @culturachacao ',no
'RT @BibliotecaLPG  Participa en el taller de #Magia para adolescentes  gt  Inicio  #23Ago +Info  salasdeencuentroblpg@gmail com #TalleresBLPG',no
'\'Blast of Silence\', hoy dentro del ciclo \'Vuelta al mundo en 31 películas independientes\'  Sala Cabrujas, 6 pm  ',yes
'¡Te esperamos! #TributoAGarcíaLorca ',no
