@relation tweets

@attribute text string
@attribute ' class' {no,yes}

@data
'RT    Las protesta en el pais siguen  Los medios no las pueden reportar La gente tiene miedo pero mas puede el hambre q el miedo  …',yes
'Sigue el chorro abierto…      ',yes
'Mañana  estábamos esperando la Keynote de Apple      ',no
'RT      que perdida de tiempo con estos dias de semana santa asi el pais no sale adelante  ',yes
'RT      anoche el corte fue de  horas en San Jose y Las Acacias en Maracay  hubo protesta vecinal',yes
'Buenísimo  ',yes
'RT      hola gus fui a san felipe y las colas son peores que caracas en ese edo la gente sobrevive la peor cola…',no
'RT      hola gus fui a san felipe y las colas son peores que caracas en ese edo la gente sobrevive la peor cola…',no
'Señores acaba de entrar una cadena de radio y televisión… otra vez',yes
'Estamos al aire en la señal de Unión Radio  FM junto a   Bienvenidos sus comentarios ',yes
'RT    Informo al país que hemos localizado los restos de las personas desaparecidas en Tumeremo',no
'RT    Por mas q cierren periódicos y medios q dicen la verdad  la gente de todo el pais sabe q pasa y no se engañan  😃😀  …',no
'RT   rondon    una forma de silenciar y ocultar casos de corrupción es atacando medios estridentes   En vez d investigar …',yes
'Buena pregunta   ',yes
'RT   rondon  La felicidad suprema diaria de los Venezolanos Ocumare del Tuy   Mikro         …',no
'RT       km  ARC sent  Valencia  Detenido el tránsito vehicular  Lloviznando tambien Precaución …',no
'RT      Buenas tardes Gustavo y Sheina fuertemente lluvia después de pasar el peaje de tazón en sentido a valencia  …',yes
'Por cierto  nuestras aguerridas chamas de la Vinotinto Sub  están ganado a Paraguay  goles por   Minuto  ',yes
'  Solo permitieron  preguntas  Un colega preguntó qué pasaría con el cupo electrónico y no hubo respuesta',no
'  viajeros que ya estén con solicitud  aprobada  recibirán las divisas a la tasa anterior',yes
'No hubo ninguna mención al cupo electrónico  ',no
'La nueva tasa para cupos viajeros  flotará a partir de Bs   por dólar  Pérez Abad no aclaró que pasará con el cupo electrónico',no
'Ministro Pérez Abad anuncia lanzamiento del tipo de cambio complementario  DICOM  para consumos de viajeros en el exterior',yes
'Hola   Primer Contacto cambió de hora  Se transmite ahora de   a   am de lunes a viernes  Saludos ',yes
'Gracias por tus sugerencias   Las tomaremos en cuenta 😊',no
'Ricardo Rodríguez consigue el primer punto para Venezuela en #CopaDavis al vencer al paraguayo Bruno Britez       y  ',yes
'RT        No  en Montalbán dos días con suspensión total y los demás va y viene durante el dí',no
'RT        No  en Montalbán dos días con suspensión total y los demás va y viene durante el dí',no
'RT    No agua amarilla un día si otro no   ',no
'RT        Creo que el único sitio que te respondería SI sería en palacio de Miraflores ',yes
'RT    Ya hace como tres año que no es regular  Todo el mundo de acostumbro al racionamiento ',no
'RT      al racionamiento de agua que comenzó en enero  hidrocapital le llama formalmente  plan de abastecimiento    Que…',no
'RT    Menos mal yo tengo todo el tiempo agua   lastima que viene con mal olor y verde   Valencia Carabobo    …',no
'Ha recibido usted el servicio de agua potable con regularidad   ',yes
'Buenas tardes  hablamos con el alcalde   Bienvenidos sus comentarios ',no
'El pelucón gorgojo  la asamblea adeco burguesa   ',no
'RT      Intercambio de disparos en la cota mil a la altura del dist mariperez autoridades en el sitio',yes
'RT          WTI cierra en    con una leve alza de  por alto consumo de gasolinas en EEUU  C…',yes
'RT    FADESS  “  de los venezolanos vive en pobreza crítica y   en pobreza extrema”    …',no
'RT   rondon    las regulaciones del gobierno son discrecionales   Es nuestro SI   Esta en contra NO    Fácil  Violentan e…',no
'Que nos diga la fórmula   ',no
'RT    #AlAire Dip   conversa con   y   sobre la situación del sistema eléctrico nacional htt…',yes
'RT    En breve momentos estaremos en el programa radial de   y   por   por FM caracas',yes
'RT    #EnMinutos Estará el diputado   en entrevista con   y    Escúchelo #EnVivo aquí https …',no
'Quien la compra   ',yes
'Así parece… ',yes
'De espanto   ',yes
'De espanto   ',yes
'no volverán  ',yes
'RT   rondon      Marginal estamos los venezolanos con las improvisaciones del gobierno revolucionario q solo le preocupa …',yes
'No creo que al gobierno ¨socialista¨ le guste la idea  ',yes
'buena pregunta  ',yes
'RT          WTI baja a     Ministro Naimi de Arabia descartó rebaja y congelará produccion si o…',no
'insólito   ',no
'susto   ',no
'RT    Medidas  devolver los confiscado  reducir los ministerios  reducir el i r a inversionistas  unificar el tipo de cambio  ect …',yes
'RT   rondon    un poder adquisitivo nulo   Cero   Solo se intenta sobrevivir con sueldos  Y no se vislumbra mejoría   Se …',no
'RT      da tristeza ver a la GN correteando a las madres que buscan leche y panal y los malandros bien gracias ',yes
'RT    Los billetes tienen imagen de animales en peligro de extinción  sugiero la fachada del TSJ para los de  bs   …',no
'EN DIRECTO en #Periscope  Fuga de nitrógeno comprimido mantiene cerrada la circulación en la avenida Francisco Mira… ',yes
'RT      no hay ley de produccion que valga si no se ataca el bachaqueo de raiz ',no
'RT   rondon  Súper líder Charallave hoy amigos      pasta  azúcar  Y así varios negocios  Rudo    Inclemente sol  https…',no
'RT      Lamentablemente el gobierno sigue con los mismos argumentos vacíos que no resuelven nada ',yes
'RT        buenas tardes amigos  Anuncios que no anuncian  medidas que no miden  Y vamos del mal a peor',yes
'Bienvenido Rodrigo  ',no
'RT          WTI vuelve a caer por escepticismo sobre congelamiento de produccion y amplia oferta  Ci…',no
'RT      Tremendo aumento   ',no
'RT      Tremendo aumento   ',yes
'RT          WTI cierra en     Leve alza x acuerdo con Iran pero aumento de inventarios en EEUU …',no
'RT    A las  pm estaremos en   con     #LoBuenoVieneYa ',yes
'RT        cota mil sentido petare ',yes
'RT    En minutos con   y   por  ',no
'EN DIRECTO en #Periscope  Henry Ramos Allup toma la palabra en la sesión especial del parlamento con la presencia d… ',yes
'Bueno señores  se acabaron los anuncios    Mañana los anaqueles duramente estarán abarrotados de productos  Buenas noches',yes
'Aumento de sueldos entrará en vigencia el primero de marzo  aclara Maduro',yes
'Tarjeta de racionamiento  ',yes
'Maduro lanza una tarjeta de alimentación y medicamentos ',no
'Ticket de alimentación quedará en  bolívares',yes
'Maduro anuncia    de aumento del sueldo mínimo  Quedará en  bolívares',yes
'A partir de mañana pasa a  el dólar protegido que estaba calculado en ',yes
'Más de    Es el aumento de la gasolina de  octanos  Pasó de  a  bolívares',no
'Cierto  me faltó un   Gracias   ',no
'Viene el nuevo sistema de divisas    Pendientes',yes
'Litro de gasolina de  costará un bolívar  La de  octanos costará  bolívares',no
'Maduro   Llamo a La Paz del pueblo ',yes
'Maduro   Ésta es una medida necesaria  y lo asumo ',yes
'Maduro anuncia un nuevo sistema para cobrar la gasolina',no
'Maduro anuncia un nuevo sistema para cobrar la gasolina',yes
'Bueno  viene la gasolina    Pendientes',no
'vuelta y mas vueltas… ',yes
'Increíble  Maduro dice que Abastos Bicentenario se pudrió y ordena una reestructuración  Aún sin anuncios',yes
'Ahora Maduro dice que mañana presentará pruebas de un golpe de estado  Y los anuncios nada todavía',yes
' horas sin anuncios    Y contando   ',no
'RT    Ahora si hay crisis farmacéutica  Hace solo meses la negaban  Y hasta presos hubo por denunciar la escasez de medicamentos ',no
'Ahora en la cadena se muestran imágenes de cargueros full de contenedores  Serán desodorantes ',yes
'Maduro dice que hay que desmontar a Dólar Today  si no desmontarán ellos al país    Aún sin anuncios',yes
'A este ritmo nos darán las  y aún sin anuncios   ',yes
'Una hora cumple la alocución  Resultado= la culpa es de la Guerra económica  Dólar Today y Ramos Allup',no
'Maduro insiste en la fulana guerra económica y en Dólar Today para justificar el descalabro económico',no
'Cadena de radio y televisión',yes
'RT    Ya al aire con   y   por    Acompáñennos ',yes
'A continuación conversaremos con   Esperamos sus comentarios    ',yes
'RT   rondon    los sindicatos de proteger a trabajadores hoy se cuadraron con gobierno para subsistir   Trabajadores está…',yes
'RT    Claro que hay guerra económica     y la declararon hace  años contra los venezolanos ',no
'RT      Cuando uno lee las declaraciones de Aristobulo  me termino de dar cuenta que este régimen no resolverá nad…',no
'RT   Pibe    El modelo rentista no fracaso quien fracaso fue el gobierno administrando esa renta sino vean otros paises …',no
'RT          WTI gana    y cierra en    ante nueva expectativa d recortes Opep Rusia  Cesta …',yes
'RT          WTI gana    y cierra en    ante nueva expectativa d recortes Opep Rusia  Cesta …',no
'El juego perverso de Nicolás Maduro  por Blanca Vera Azaf ',yes
'RT      desmontar el control de cambio permitiría conseguir divisas para traer lo que se necesita para producir',yes
'RT          WTI cierra en     Luego del cierre sube a    en operaciones privadas',yes
'RT   Pibe    PSUV niega proyecto de ley de emergencia de hoy  siendo el presidente de este partido quien solicito La Eme…',no
'RT   rondon  Asamblea ha tocado temas puntuales en la búsqueda de superar crisis   Gobierno   esta obligado a colaborar  …',no
'RT   rondon  Me imagino a la súper ministro penitenciario diciendo   todo esta controlado   es exageración de medios    ',no
'Ya estamos notificando  gracias   ',yes
'RT   rondon    ojala Dios se compadezca de nuestros pecados y envíe la lluvia rápido  Sino  será una locura     ',yes
'RT   rondon      Obama se lo dijo a Chavez     preocupece por el problema del agua en su pais   ahí esta     Padecemos po…',no
'RT      Mija como estas de bronceada  Fuiste a miami  disney ya se  no me digas  cancún  Noooo mija  nos fuimos de co…',no
'RT           para presentar proyectos en RSE ingresar en Sala Prensa de      …',no
'RT       de   conversa sobre RSE con     por  ',no
'Gracias a todos por su participación  Feliz tarde de jueves ',no
'    Se refiere al contenido del canal del estado ',no
'De acuerdo Sr  Noel  ',no
'Siempre bienvenido Noé  ',yes
'RT    Mientras esten en el ejecutivo los q estan no saldremos de la crisis ni q el barril vuelva a  entienden     …',no
'RT    El regimen usa la escasez y la inseguridad para tener amedrentado y dependiente al Pais     eso es …',yes
'No le entiendo señor Noé  ',no
'No le entiendo señor Noé  ',no
'RT    La Ley de Amnistía no debería ser un punto de discordia entre ambos bandos políticos  si se supone que  se quiere paz   …',yes
'  Margarita estamos así por la falta de estímulos a la producción nacional',no
'RT        Se infiere entonces de lo dicho por la Ministra  que Maduro no gano  ganó Chavez  porque el pueb…',no
'RT    Lamentablemente esta situación es parte de la  estrategia  del plan del SXXI  Sino harían algo para corregirla  …',no
'Bienvenidos   ',yes
'RT      antes iba al cine a ver peliculas de terror y salia asustado hoy solo escuchando los economistas me como las …',yes
'Solo nos faltaría la nominación al Óscar 😉 ',no
'RT    #EnVivo   y   te traen las noticias más relevantes del panorama nacional  Escúchalos aquí gt  http…',yes
'RT          WTI sube    y cierra en     Baja del dolar y nuevas esperanzas de recorte d pro…',no
'El innombrable no consigue techo   ',no
'RT       que alguien le pinte el cuadro de la realidad venezolana a ver si asi lo ve  por favor ',no
'RT   rondon  Con sinceridad creo con actual gobierno causante de zozobra crisis y corrupción dudo el país reinicie camino de prosperid…',no
'RT   rondon  Es inmoral de este gobierno seguir hablando de guerra y golpes cuando ellos mismos reconocen corrupción y quiebra de empr…',no
'RT        mil homicidios es una cifra alarmante  tristemente pero cierto  ',yes
'RT            WTI cae por do dia y cierra en     Cesta Vzla en    aprox  Dudas s…',no
'EN DIRECTO en #Periscope  Habla el presidente ejecutivo de empresas Polar  Lorenzo Mendoza  ',no
'Un gusto poder poner un granito de arena   ',yes
'RT        hay escasez de alimentos y medicamentos pero abundancia de decretos y mas decretos  jajaja',yes
'RT   rondon      Venezuela siempre fue receptor nato de extranjeros q huían de su nación  Hoy huyen venezol…',no
'RT   rondon      Venezuela siempre fue receptor nato de extranjeros q huían de su nación  Hoy huyen venezol…',no
'cierto Felix  ya lo vamos a compartir  gracias  ',yes
'RT        ya no mas records de corte negativo para nuestro Pais  que mal  ',yes
'RT             Alerta GANDOLA colapsa puente #ElSombrero #Guarico https   …',no
'RT    #EnMinutos Escucha a   y   con lo más relevante del acontecer nacional  gt  gt  …',yes
'Amen Addys  Gracias      ',no
'RT        Mientras exista control cambiario no habrá inversión extranjera',no
'dos diputados de la MUD no estuvieron y sus suplentes no estaban juramentados  ',yes
'RT        Si son apretados  Hay que aprobar un decreto que ni siquiera quisieron explicar',yes
'RT        como uso irracionalmente un medicamento tomando una sobredosis o enfermandome intencional…',no
'RT      Los anticonvulsivos que no hay ',yes
'Gracias Rodrigo  igual para ti  ',no
'RT      Imagínense cuando deban interpelar por temas de corrupción  Hay situaciones que los ciudadanos estamos ansi…',no
